country,region,development,energy,energy_type,group,energy_group,etf,etf_proxy,marketScore,market_score,policyScore,policy_score,macroScore,macro_score,totalScore,total_score,riskLabel,risk_label,alpha,beta,annualized_volatility,gdp,gdp_growth,inflation,debt,debt_to_gdp,fx,fx_volatility,policy_stability,keywords,policy_keywords,news_article_count,macro_source,market_source,policy_source,llm_source,marketWeight,policyWeight,macroWeight,countrySpecificRiskScore,mainRiskDriver,riskDifference,expected_annual_return,estimated_sigma,probPositive,prob5,prob8,prob10,downsideProbability,growth_coefficient,stability_coefficient,risk_coefficient,volatility_coefficient,probability_model_source,llm_interpretation,llm_status,ai,ai_interpretation
South Africa,Africa,Emerging,Natural Gas,Natural Gas,Fossil,Fossil,XLE,XLE,67.25,67.25,40.0,40.0,76.6,76.6,61.88,61.88,Medium-High,Medium-High,0.01085,-0.035,0.2125,0.5348,0.5348,4.3612,79.4469,79.4469,10.4341,10.4341,37.6573,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1518,0.4221,0.4261,59.73,Macro Risk,-2.15,5.95,0.4439,55.3,50.9,48.2,46.4,44.7,0.3222,0.1255,0.0973,0.2497,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
South Africa,Africa,Emerging,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,40.92,40.92,76.6,76.6,62.68,62.68,Medium-High,Medium-High,0.01085,-0.035,0.2125,0.5348,0.5348,4.3612,79.4469,79.4469,10.4341,10.4341,37.6573,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1514,0.4236,0.425,60.27,Macro Risk,-2.41,5.87,0.4462,55.2,50.8,48.1,46.3,44.8,0.3222,0.1255,0.0982,0.2497,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
South Africa,Africa,Emerging,Oil,Oil,Fossil,Fossil,XLE,XLE,70.11,70.11,40.76,40.76,76.6,76.6,63.25,63.25,Medium-High,Medium-High,0.01085,-0.035,0.2125,0.5348,0.5348,4.3612,79.4469,79.4469,10.4341,10.4341,37.6573,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1515,0.4233,0.4252,60.45,Macro Risk,-2.8,5.37,0.4478,54.8,50.3,47.7,45.9,45.2,0.3222,0.1255,0.0988,0.2497,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
South Africa,Africa,Emerging,Coal,Coal,Fossil,Fossil,XLE,XLE,69.01,69.01,47.8,47.8,76.6,76.6,64.92,64.92,Medium-High,Medium-High,0.01085,-0.035,0.2125,0.5348,0.5348,4.3612,79.4469,79.4469,10.4341,10.4341,37.6573,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1498,0.4337,0.4165,62.97,Macro Risk,-1.95,4.69,0.4526,54.1,49.7,47.1,45.3,45.9,0.3222,0.1255,0.1007,0.2497,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
South Africa,Africa,Emerging,Green Hydrogen,Green Hydrogen,Low Carbon,Low Carbon,ICLN,ICLN,73.86,73.86,42.72,42.72,76.6,76.6,65.34,65.34,Medium-High,Medium-High,0.00999,0.788,0.2065,0.5348,0.5348,4.3612,79.4469,79.4469,10.4341,10.4341,37.6573,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.176,0.4137,0.4103,62.1,Macro Risk,-3.24,5.51,0.4478,54.9,50.5,47.8,46.0,45.1,0.3222,0.1255,0.1012,0.2437,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
South Africa,Africa,Emerging,Battery Storage,Battery Storage,Grid Tech,Grid Tech,LIT,LIT,87.3,87.3,39.52,39.52,76.6,76.6,69.76,69.76,Medium-High,Medium-High,0.02258,1.183,0.2638,0.5348,0.5348,4.3612,79.4469,79.4469,10.4341,10.4341,37.6573,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1967,0.3991,0.4042,63.91,Macro Risk,-5.85,19.7,0.5177,64.8,61.2,58.9,57.4,35.2,0.3222,0.1255,0.1061,0.301,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
South Africa,Africa,Emerging,Transmission Grid,Transmission Grid,Grid Tech,Grid Tech,ICLN,ICLN,73.2,73.2,40.72,40.72,76.6,76.6,64.48,64.48,Medium-High,Medium-High,0.00999,0.788,0.2065,0.5348,0.5348,4.3612,79.4469,79.4469,10.4341,10.4341,37.6573,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1769,0.4106,0.4125,61.27,Macro Risk,-3.21,5.38,0.4453,54.8,50.3,47.7,45.9,45.2,0.3222,0.1255,0.1002,0.2437,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
South Africa,Africa,Emerging,Carbon Capture,Carbon Capture,Transition,Transition,ICLN,ICLN,78.26,78.26,44.12,44.12,76.6,76.6,67.52,67.52,Medium-High,Medium-High,0.00999,0.788,0.2065,0.5348,0.5348,4.3612,79.4469,79.4469,10.4341,10.4341,37.6573,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1753,0.4159,0.4088,63.38,Macro Risk,-4.14,4.57,0.454,54.0,49.6,47.0,45.2,46.0,0.3222,0.1255,0.1036,0.2437,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
South Africa,Africa,Emerging,Energy Efficiency,Energy Efficiency,Demand Tech,Demand Tech,ICLN,ICLN,71.66,71.66,35.76,35.76,76.6,76.6,62.37,62.37,Medium-High,Medium-High,0.00999,0.788,0.2065,0.5348,0.5348,4.3612,79.4469,79.4469,10.4341,10.4341,37.6573,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1793,0.4026,0.4181,59.27,Macro Risk,-3.1,5.94,0.4393,55.4,50.9,48.1,46.3,44.6,0.3222,0.1255,0.0979,0.2437,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Solar PV,Solar PV,Renewable,Renewable,TAN,TAN,81.14,81.14,39.88,39.88,100.0,100.0,74.42,74.42,High,High,0.00722,0.89,0.2335,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1487,0.3287,0.5226,77.43,Macro Risk,3.01,-4.49,0.7531,47.6,45.0,43.4,42.4,52.4,0.1166,0.1015,0.12,0.4921,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Onshore Wind,Onshore Wind,Renewable,Renewable,FAN,FAN,58.96,58.96,39.32,39.32,100.0,100.0,65.38,65.38,Medium-High,Medium-High,0.01443,0.578,0.1736,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1472,0.3286,0.5242,74.02,Macro Risk,8.64,5.31,0.6673,53.2,50.2,48.4,47.2,46.8,0.1166,0.1015,0.1183,0.4321,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Offshore Wind,Offshore Wind,Renewable,Renewable,FAN,FAN,60.06,60.06,41.04,41.04,100.0,100.0,66.34,66.34,Medium-High,Medium-High,0.01443,0.578,0.1736,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1471,0.3308,0.5221,74.62,Macro Risk,8.28,5.15,0.6701,53.1,50.1,48.3,47.1,46.9,0.1166,0.1015,0.1193,0.4321,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Hydropower,Hydropower,Renewable,Renewable,ICLN,ICLN,71.66,71.66,38.96,38.96,100.0,100.0,70.35,70.35,Medium-High,Medium-High,0.00999,0.788,0.2065,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1482,0.3277,0.5241,75.8,Macro Risk,5.45,-0.95,0.7144,49.5,46.7,45.0,43.9,50.5,0.1166,0.1015,0.12,0.4651,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Geothermal,Geothermal,Renewable,Renewable,ICLN,ICLN,71.22,71.22,37.76,37.76,100.0,100.0,69.82,69.82,Medium-High,Medium-High,0.00999,0.788,0.2065,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1483,0.3262,0.5256,75.44,Macro Risk,5.62,-0.74,0.7129,49.6,46.8,45.1,44.0,50.4,0.1166,0.1015,0.12,0.4651,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Biomass,Biomass,Renewable,Renewable,ICLN,ICLN,75.18,75.18,38.68,38.68,100.0,100.0,71.68,71.68,Medium-High,Medium-High,0.00999,0.788,0.2065,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1482,0.3273,0.5244,76.24,Macro Risk,4.56,-1.36,0.7182,49.2,46.5,44.8,43.7,50.8,0.1166,0.1015,0.12,0.4651,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Nuclear,Nuclear,Low Carbon,Low Carbon,URA,URA,100.0,100.0,43.88,43.88,100.0,100.0,83.16,83.16,High,High,0.00559,2.335,0.4534,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2049,0.3117,0.4834,82.51,Macro Risk,-0.65,-8.07,0.836,46.2,43.8,42.4,41.4,53.8,0.1166,0.1015,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Natural Gas,Natural Gas,Fossil,Fossil,XLE,XLE,67.25,67.25,40.0,40.0,100.0,100.0,68.9,68.9,Medium-High,Medium-High,0.01085,-0.035,0.2125,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1452,0.3302,0.5246,75.43,Macro Risk,6.53,-0.75,0.7163,49.6,46.8,45.1,44.0,50.4,0.1166,0.1015,0.12,0.4711,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,40.92,40.92,100.0,100.0,69.7,69.7,Medium-High,Medium-High,0.01085,-0.035,0.2125,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1452,0.3314,0.5235,75.87,Macro Risk,6.17,-0.79,0.7186,49.6,46.8,45.1,44.0,50.4,0.1166,0.1015,0.12,0.4711,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Oil,Oil,Fossil,Fossil,XLE,XLE,70.11,70.11,40.76,40.76,100.0,100.0,70.27,70.27,Medium-High,Medium-High,0.01085,-0.035,0.2125,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1452,0.3312,0.5237,76.05,Macro Risk,5.78,-1.26,0.7202,49.3,46.5,44.9,43.8,50.7,0.1166,0.1015,0.12,0.4711,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Coal,Coal,Fossil,Fossil,XLE,XLE,69.01,69.01,47.8,47.8,100.0,100.0,71.94,71.94,Medium-High,Medium-High,0.01085,-0.035,0.2125,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1449,0.34,0.515,77.75,Macro Risk,5.81,-1.86,0.725,49.0,46.2,44.6,43.5,51.0,0.1166,0.1015,0.12,0.4711,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Green Hydrogen,Green Hydrogen,Low Carbon,Low Carbon,ICLN,ICLN,73.86,73.86,42.72,42.72,100.0,100.0,72.36,72.36,High,High,0.00999,0.788,0.2065,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1481,0.3325,0.5194,77.08,Macro Risk,4.72,-1.02,0.7202,49.4,46.7,45.0,43.9,50.6,0.1166,0.1015,0.12,0.4651,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Battery Storage,Battery Storage,Grid Tech,Grid Tech,LIT,LIT,87.3,87.3,39.52,39.52,100.0,100.0,76.78,76.78,High,High,0.02258,1.183,0.2638,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1536,0.3264,0.5201,78.32,Macro Risk,1.54,13.43,0.7901,56.8,54.3,52.7,51.7,43.2,0.1166,0.1015,0.12,0.5223,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Transmission Grid,Transmission Grid,Grid Tech,Grid Tech,ICLN,ICLN,73.2,73.2,40.72,40.72,100.0,100.0,71.5,71.5,Medium-High,Medium-High,0.00999,0.788,0.2065,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1481,0.33,0.5219,76.47,Macro Risk,4.97,-1.19,0.7177,49.3,46.6,44.9,43.8,50.7,0.1166,0.1015,0.12,0.4651,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Carbon Capture,Carbon Capture,Transition,Transition,ICLN,ICLN,78.26,78.26,44.12,44.12,100.0,100.0,74.54,74.54,High,High,0.00999,0.788,0.2065,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.148,0.3343,0.5177,78.1,Macro Risk,3.56,-1.83,0.7264,49.0,46.3,44.6,43.5,51.0,0.1166,0.1015,0.12,0.4651,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Egypt,Africa,Emerging,Energy Efficiency,Energy Efficiency,Demand Tech,Demand Tech,ICLN,ICLN,71.66,71.66,35.76,35.76,100.0,100.0,69.39,69.39,Medium-High,Medium-High,0.00999,0.788,0.2065,2.3992,2.3992,28.2706,85.7885,85.7885,29.0238,29.0238,30.4415,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1484,0.3236,0.5281,75.02,Macro Risk,5.63,-0.74,0.7117,49.6,46.8,45.1,44.0,50.4,0.1166,0.1015,0.12,0.4651,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Nigeria,Africa,Emerging,Solar PV,Solar PV,Renewable,Renewable,TAN,TAN,81.14,81.14,39.88,39.88,100.0,100.0,74.42,74.42,High,High,0.00722,0.89,0.2335,4.0624,4.0624,33.2421,46,46,51.2741,51.2741,9.9488,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.147,0.336,0.517,77.03,Macro Risk,2.61,-4.32,0.8481,48.0,45.6,44.2,43.3,52.0,0.1376,0.05,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Nigeria,Africa,Emerging,Onshore Wind,Onshore Wind,Renewable,Renewable,FAN,FAN,58.96,58.96,39.32,39.32,100.0,100.0,65.38,65.38,Medium-High,Medium-High,0.01443,0.578,0.1736,4.0624,4.0624,33.2421,46,46,51.2741,51.2741,9.9488,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1456,0.3359,0.5185,73.64,Macro Risk,8.26,5.37,0.8117,52.6,50.2,48.7,47.7,47.4,0.1376,0.05,0.12,0.5395,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Nigeria,Africa,Emerging,Offshore Wind,Offshore Wind,Renewable,Renewable,FAN,FAN,60.06,60.06,41.04,41.04,100.0,100.0,66.34,66.34,Medium-High,Medium-High,0.01443,0.578,0.1736,4.0624,4.0624,33.2421,46,46,51.2741,51.2741,9.9488,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1456,0.3378,0.5166,74.27,Macro Risk,7.93,5.28,0.8145,52.6,50.1,48.7,47.7,47.4,0.1376,0.05,0.12,0.5395,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Nigeria,Africa,Emerging,Hydropower,Hydropower,Renewable,Renewable,ICLN,ICLN,71.66,71.66,38.96,38.96,100.0,100.0,70.35,70.35,Medium-High,Medium-High,0.00999,0.788,0.2065,4.0624,4.0624,33.2421,46,46,51.2741,51.2741,9.9488,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1465,0.3351,0.5184,75.39,Macro Risk,5.04,-0.78,0.8365,49.6,47.2,45.8,44.9,50.4,0.1376,0.05,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Nigeria,Africa,Emerging,Geothermal,Geothermal,Renewable,Renewable,ICLN,ICLN,71.22,71.22,37.76,37.76,100.0,100.0,69.82,69.82,Medium-High,Medium-High,0.00999,0.788,0.2065,4.0624,4.0624,33.2421,46,46,51.2741,51.2741,9.9488,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1466,0.3337,0.5197,75.01,Macro Risk,5.19,-0.57,0.8349,49.7,47.3,45.9,45.0,50.3,0.1376,0.05,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Nigeria,Africa,Emerging,Biomass,Biomass,Renewable,Renewable,ICLN,ICLN,75.18,75.18,38.68,38.68,100.0,100.0,71.68,71.68,Medium-High,Medium-High,0.00999,0.788,0.2065,4.0624,4.0624,33.2421,46,46,51.2741,51.2741,9.9488,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1465,0.3348,0.5187,75.83,Macro Risk,4.15,-1.19,0.8403,49.4,47.1,45.6,44.7,50.6,0.1376,0.05,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Nigeria,Africa,Emerging,Nuclear,Nuclear,Low Carbon,Low Carbon,URA,URA,100.0,100.0,43.88,43.88,100.0,100.0,83.16,83.16,High,High,0.00559,2.335,0.4534,4.0624,4.0624,33.2421,46,46,51.2741,51.2741,9.9488,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1891,0.3237,0.4873,81.84,Macro Risk,-1.32,-7.9,0.8731,46.4,44.1,42.8,41.9,53.6,0.1376,0.05,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Nigeria,Africa,Emerging,Natural Gas,Natural Gas,Fossil,Fossil,XLE,XLE,67.25,67.25,40.0,40.0,100.0,100.0,68.9,68.9,Medium-High,Medium-High,0.01085,-0.035,0.2125,4.0624,4.0624,33.2421,46,46,51.2741,51.2741,9.9488,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1438,0.3373,0.5188,75.04,Macro Risk,6.14,-0.57,0.8323,49.7,47.3,45.9,44.9,50.3,0.1376,0.05,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Nigeria,Africa,Emerging,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,40.92,40.92,100.0,100.0,69.7,69.7,Medium-High,Medium-High,0.01085,-0.035,0.2125,4.0624,4.0624,33.2421,46,46,51.2741,51.2741,9.9488,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1438,0.3384,0.5178,75.49,Macro Risk,5.79,-0.62,0.8346,49.7,47.3,45.9,44.9,50.3,0.1376,0.05,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Nigeria,Africa,Emerging,Oil,Oil,Fossil,Fossil,XLE,XLE,70.11,70.11,40.76,40.76,100.0,100.0,70.27,70.27,Medium-High,Medium-High,0.01085,-0.035,0.2125,4.0624,4.0624,33.2421,46,46,51.2741,51.2741,9.9488,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1438,0.3382,0.518,75.67,Macro Risk,5.4,-1.09,0.8362,49.5,47.1,45.7,44.7,50.5,0.1376,0.05,0.12,0.55,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
